223, 2183
224, 1170
225, 1335
226, 1125
227, 1495
228, 1305
229, 920
230, 1573
231, 1147
232, 979
233, 993
234, 1061
235, 1436
236, 1227
237, 1960
238, 1335
239, 1859
240, 1055
241, 1567
242, 1835
243, 1302
244, 1795
245, 1741
246, 1955
247, 1210
248, 1389
249, 1916
250, 1622
251, 2076
252, 2045
253, 1163
254, 1732
255, 1794
256, 1461
257, 1694
258, 2023
259, 1430
260, 1174
261, 1425
262, 1829
263, 1173
264, 2120
265, 2552
266, 1635
267, 1517
268, 1696
269, 1429
270, 2067
271, 1699
272, 1625
273, 1560
274, 1463
275, 2431
276, 1791
277, 1986
278, 2170
279, 2327
280, 1656
281, 2242
282, 1382
283, 1664
284, 1548
285, 1666
286, 1851
287, 1652
288, 2091
289, 1548
290, 1938
291, 1451
292, 1527
293, 1845
294, 1593
295, 1413
296, 2585
297, 1607
298, 2038
299, 2189
300, 1903
301, 2430
302, 1959
303, 2456
304, 2549
305, 1613
306, 1449
307, 3233
308, 1843
309, 2142
310, 2578
311, 1620
312, 1415
313, 2318
314, 2056
315, 1597
316, 2138
317, 2604
318, 2579
319, 1602
320, 2242
321, 2937
322, 1969
323, 2211
324, 2002
325, 2662
326, 1796
327, 3078
328, 2586
329, 2650
330, 1771
331, 2356
332, 1879
333, 1695
334, 2093
335, 2253
336, 1953
337, 2025
338, 2034
339, 2665
340, 2563
341, 2807
342, 2983
343, 1670
344, 2401
345, 3409
346, 3465
347, 1999
348, 1816
349, 3299
350, 2962
351, 2670
352, 1651
353, 2079
354, 2028
355, 1846
356, 1699
357, 3014
358, 3380
359, 1973
360, 2125
361, 2589
362, 2349
363, 2009
364, 3186
365, 1861
366, 2850
367, 2146
368, 2210
369, 3875
370, 2012
371, 1911
372, 2795
373, 3335
374, 2586
375, 2020
376, 1984
377, 2229
378, 3109
379, 2728
380, 2426
381, 2173
382, 2189
383, 3093
384, 2481
385, 2960
386, 4667
387, 3208
388, 2295
389, 2536
390, 2178
391, 2849
392, 2680
393, 3258
394, 3056
395, 2519
396, 2050
397, 3046
398, 3436
399, 2365
400, 2772
401, 2888
402, 3621
403, 1934
404, 2180
405, 2389
406, 2684
407, 2533
408, 2266
409, 2693
410, 2806
411, 2445
412, 2561
413, 2489
414, 2636
415, 2637
416, 2780
417, 2473
418, 2628
419, 1819
420, 2434
421, 3252
422, 2049
423, 2562
424, 2423
425, 4095
426, 2145
427, 2112
428, 2597
429, 2795
430, 2786
431, 3221
432, 2914
433, 2356
434, 2267
435, 2744
436, 2680
437, 2332
438, 3382
439, 2936
440, 2479
441, 3474
442, 2668
443, 2732
444, 2310
445, 3354
446, 3599
447, 3306
448, 2920
449, 2895
450, 2877
451, 2746
452, 3577
453, 3295
454, 2755
455, 3864
456, 2691
457, 3268
458, 3260
459, 3348
460, 3160
461, 3127
462, 3361
463, 2507
464, 3172
465, 3096
466, 2731
467, 3308
468, 2603
469, 4162
470, 3673
471, 2849
472, 3245
473, 3458
474, 2573
475, 2677
476, 3026
477, 3224
478, 2808
479, 3371
480, 4464
481, 3431
482, 4052
483, 3230
484, 2988
485, 4182
486, 3600
487, 2562
488, 3379
489, 2471
490, 3458
491, 3389
492, 3659
493, 3341
494, 4443
495, 3052
496, 3340
497, 4859
498, 4600
499, 3664
500, 2919
501, 5065
502, 3546
503, 3572
504, 3440
505, 3749
506, 4372
507, 3683
508, 2624
509, 2624
510, 2840
511, 4345
512, 3230
513, 3075
514, 4842
515, 3586
516, 3223
517, 3315
518, 2978
519, 3252
520, 2562
521, 3531
522, 3155
523, 2801
524, 3218
525, 3161
526, 3603
527, 3824
528, 4010
529, 3193
530, 3050
531, 2685
532, 3909
533, 4374
534, 4117
535, 4293
536, 3775
537, 3708
538, 3863
539, 4977
540, 4231
541, 3836
542, 3068
543, 3888
544, 3012
545, 3033
546, 3746
547, 3686
548, 2586
549, 3765
550, 4704
551, 6259
552, 3973
553, 4368
554, 3040
555, 3560
556, 3994
557, 3402
558, 3979
559, 3061
560, 4077
561, 3967
562, 3736
563, 3397
564, 4202
565, 2906
566, 4112
567, 4867
568, 4547
569, 4220
570, 4137
571, 3957
572, 3105
573, 3291
574, 3952
575, 3284
576, 2691
577, 3550
578, 4143
579, 4234
580, 3185
581, 3657
582, 2766
583, 4631
584, 3248
585, 6016
586, 3259
587, 3558
588, 5115
589, 4047
590, 3959
591, 3944
592, 4909
593, 3605
594, 4484
595, 4097
596, 4219
597, 3487
598, 5081
599, 3815
600, 3509
601, 5490
602, 4158
603, 3317
604, 4982
605, 4037
606, 4294
607, 4838
608, 4096
609, 3223
610, 4680
611, 3574
612, 4930
613, 4955
614, 4245
615, 3686
616, 4296
617, 3536
618, 5400
619, 5037
620, 4363
621, 3100
622, 5565
623, 3889
624, 4467
625, 3804
626, 3986
627, 3939
628, 4801
629, 4246
630, 4471
631, 4058
632, 4011
633, 4383
634, 4401
635, 4096
636, 4796
637, 3643
638, 4753
639, 3348
640, 4958
641, 3759
642, 3351
643, 5368
644, 5965
645, 4212
646, 4067
647, 4174
648, 4962
649, 3879
650, 3562
651, 4702
652, 4768
653, 5846
654, 3358
655, 3988
656, 4201
657, 3464
658, 3616
659, 4372
660, 5422
661, 4600
662, 5288
663, 4070
664, 6027
665, 5492
666, 5010
667, 5418
668, 4817
669, 5456
670, 4613
671, 5087
672, 5320
673, 5357
674, 4496
675, 4364
676, 5298
677, 3605
678, 5943
679, 5192
680, 3845
681, 5402
682, 5051
683, 4990
684, 3946
685, 4172
686, 5867
687, 4017
688, 4558
689, 5210
690, 4365
691, 5641
692, 3689
693, 4309
694, 5322
695, 4137
696, 3660
697, 3718
698, 5279
699, 4000
700, 4618
701, 4555
702, 4527
703, 4451
704, 4447
705, 4543
706, 5387
707, 4724
708, 6545
709, 5079
710, 5149
711, 4611
712, 3832
713, 5265
714, 4758
715, 4600
716, 4627
717, 3944
718, 4513
719, 4112
720, 5013
721, 5183
722, 4273
723, 5042
724, 4109
725, 4052
726, 6184
727, 5090
728, 4718
729, 4915
730, 5020
731, 6042
732, 5207
733, 3911
734, 6165
735, 5030
736, 4584
737, 4237
738, 6058
739, 4463
740, 5335
741, 7850
742, 5786
743, 4641
744, 5399
745, 4663
746, 5273
747, 4562
748, 6328
749, 4747
750, 8352
751, 6534
752, 5613
753, 4941
754, 4662
755, 5961
756, 5481
757, 5261
758, 4809
759, 4113
760, 6889
761, 5387
762, 4700
763, 4822
764, 6555
765, 5974
766, 4599
767, 4482
768, 6833
769, 4418
770, 5265
771, 5086
772, 7109
773, 4152
774, 5970
775, 5719
776, 5062
777, 6368
778, 6116
779, 5637
780, 5127
781, 4903
782, 5051
783, 7516
784, 6091
785, 6391
786, 5545
787, 6279
788, 7117
789, 5226
790, 6743
791, 4663
792, 5349
793, 4770
794, 4248
795, 5877
796, 6958
797, 4660
798, 4957
799, 4817
800, 5850
801, 6481
802, 6395
803, 7467
804, 9104
805, 4826
806, 5631
807, 4801
808, 5254
809, 6210
810, 6394
811, 5801
812, 7887
813, 5012
814, 4331
815, 5663
816, 5361
817, 5891
818, 6133
819, 6306
820, 7415
821, 4998
822, 6235
823, 6082
824, 5711
825, 4898
826, 5692
827, 8029
828, 4785
829, 6130
830, 8536
831, 8144
832, 5066
833, 4987
834, 8657
835, 8531
836, 4871
837, 6551
838, 6906
839, 5269
840, 5199
841, 6639
842, 6967
843, 7541
844, 8888
845, 6049
846, 6384
847, 6143
848, 5519
849, 8347
850, 5145
851, 7202
852, 6760
853, 6910
854, 9368
855, 5266
856, 6304
857, 7176
858, 5689
859, 7107
860, 6374
861, 7279
862, 7635
863, 5832
864, 5788
865, 6860
866, 5691
867, 5315
868, 6995
869, 6791
870, 5727
871, 7440
872, 6746
873, 5725
874, 6881
875, 6682
876, 6705
877, 6490
878, 6440
879, 5432
880, 5171
881, 7166
882, 6508
883, 5752
884, 4966
885, 6628
886, 5442
887, 6186
888, 5370
889, 6450
890, 5400
891, 6728
892, 9402
893, 5883
894, 9856
895, 5336
896, 6037
897, 5805
898, 6104
899, 5860
900, 6041
901, 5489
902, 5380
903, 4607
904, 5426
905, 6349
906, 8505
907, 5982
908, 7100
909, 6077
910, 7406
911, 6075
912, 6007
913, 9296
914, 8074
915, 7685
916, 5529
917, 6533
918, 9091
919, 7649
920, 6942
921, 7319
922, 7085
923, 5610
924, 6402
925, 6101
926, 7209
927, 8768
928, 8365
929, 5244
930, 7151
931, 6736
932, 7343
933, 7846
934, 7367
935, 7871
936, 6881
937, 5434
938, 6212
939, 7884
940, 5851
941, 10872
942, 8276
943, 7924
944, 6619
945, 7369
946, 10605
947, 6979
948, 6599
949, 5542
950, 6390
951, 6875
952, 7639
953, 9557
954, 6389
955, 6350
956, 5900
957, 8836
958, 7055
959, 9974
960, 7683
961, 7786
962, 5982
963, 6797
964, 6931
965, 8985
966, 10587
967, 6383
968, 5529
969, 6956
970, 8693
971, 6665
972, 6597
973, 6332
974, 5274
975, 6489
976, 6470
977, 5588
978, 8089
979, 6487
980, 8008
981, 6958
982, 6629
983, 9319
984, 7977
985, 7615
986, 9676
987, 5330
988, 8458
989, 7932
990, 6057
991, 8084
992, 8324
993, 6429
994, 7267
995, 8437
996, 6118
997, 5885
998, 6177
999, 6806
1000, 5496
